,Image,YOLO_inference_time,num_bbox,OODL_feat_extraction_time,OSVM_inference_time,OOD_object_present
998,000998.png,1339.189,2.0,2703.418,0.337,2.0
999,000999.png,1306.583,,,,2.0
1000,001000.png,1308.829,10.0,14901.801,1.357,0.0
1001,001001.png,1327.362,8.0,11055.217,0.734,4.0
1002,001002.png,1317.522,7.0,9683.466,0.656,0.0
1003,001003.png,1322.688,2.0,2691.178,0.337,0.0
1004,001004.png,1322.321,5.0,6627.22,0.54,0.0
1005,001005.png,1322.508,14.0,20912.223,3.421,1.0
1006,001006.png,1319.451,9.0,12797.113,1.026,2.0
1007,001007.png,1318.281,4.0,5328.164,0.547,0.0
1008,001008.png,1329.798,12.0,19524.463,1.768,0.0
1009,001009.png,1325.26,9.0,13034.887,1.131,0.0
1010,001010.png,1322.302,3.0,4018.228,0.415,2.0
1011,001011.png,1346.757,12.0,18710.429,1.54,0.0
1012,001012.png,1310.816,1.0,1430.808,0.349,0.0
1013,001013.png,1304.053,1.0,1416.649,0.286,0.0
1014,001014.png,1362.608,5.0,6716.912,0.531,5.0
1015,001015.png,1333.807,2.0,2695.103,0.376,0.0
1016,001016.png,1399.181,3.0,4033.601,0.433,1.0
1017,001017.png,1471.825,1.0,1380.827,0.283,1.0
1018,001018.png,1415.608,2.0,2691.195,0.331,0.0
1019,001019.png,1361.026,4.0,5354.367,0.48,0.0
1020,001020.png,1366.579,3.0,4053.038,0.415,2.0
1021,001021.png,1386.256,4.0,5354.563,0.551,0.0
1022,001022.png,1314.494,5.0,6699.785,0.621,3.0
1023,001023.png,1331.787,5.0,6671.996,0.611,0.0
1024,001024.png,1331.097,6.0,8267.09,0.6,4.0
1025,001025.png,1328.544,,,,4.0
1026,001026.png,1321.384,1.0,1397.803,0.276,0.0
1027,001027.png,1374.059,11.0,15464.196,1.809,0.0
1028,001028.png,1326.576,4.0,5314.1,0.481,2.0
1029,001029.png,1322.861,2.0,2637.547,0.339,2.0
1030,001030.png,1364.135,9.0,13605.502,0.976,0.0
1031,001031.png,1348.843,4.0,5378.747,0.467,0.0
1032,001032.png,1322.01,7.0,10054.619,0.793,0.0
1033,001033.png,1328.358,1.0,1403.469,0.279,1.0
1034,001034.png,1319.303,8.0,11616.005,1.77,0.0
1035,001035.png,1326.107,1.0,1416.195,0.292,0.0
1036,001036.png,1313.971,3.0,3960.559,0.403,3.0
1037,001037.png,1322.905,8.0,11219.016,0.771,0.0
1038,001038.png,1321.421,4.0,5304.589,0.538,4.0
1039,001039.png,1414.028,13.0,20794.666,3.11,0.0
1040,001040.png,1436.653,4.0,5464.095,0.562,0.0
1041,001041.png,1339.418,8.0,11618.311,0.884,0.0
1042,001042.png,1322.157,1.0,1447.035,0.307,1.0
1043,001043.png,1337.178,8.0,11298.35,0.737,0.0
1044,001044.png,1406.697,,,,0.0
1045,001045.png,1311.984,2.0,2704.786,0.342,0.0
1046,001046.png,1345.081,2.0,2663.8,0.396,1.0
1047,001047.png,1323.618,6.0,8445.986,0.602,0.0
1048,001048.png,1333.273,14.0,20583.951,4.158,0.0
1049,001049.png,1331.605,7.0,9224.413,0.671,0.0
1050,001050.png,1322.92,1.0,1395.511,0.28,1.0
1051,001051.png,1312.536,,,,1.0
1052,001052.png,1347.024,8.0,11551.829,0.809,0.0
1053,001053.png,1321.179,5.0,6778.577,0.549,0.0
1054,001054.png,1310.402,2.0,2647.801,0.352,0.0
1055,001055.png,1316.537,4.0,5277.83,0.486,0.0
1056,001056.png,1352.901,3.0,3972.738,0.406,0.0
1057,001057.png,1320.722,1.0,1371.322,0.281,1.0
1058,001058.png,1337.32,4.0,5295.968,0.496,0.0
1059,001059.png,1373.683,8.0,11163.39,0.781,0.0
1060,001060.png,1351.131,5.0,6663.78,0.538,0.0
1061,001061.png,1442.114,9.0,12768.262,1.066,0.0
1062,001062.png,1323.958,4.0,5322.045,0.481,0.0
1063,001063.png,1314.754,4.0,5248.581,0.53,4.0
1064,001064.png,1322.366,6.0,7999.51,0.639,0.0
1065,001065.png,1325.714,5.0,6620.002,0.615,4.0
1066,001066.png,1321.562,3.0,3982.493,0.412,0.0
1067,001067.png,1389.164,2.0,2672.717,0.335,1.0
1068,001068.png,1424.137,3.0,3975.449,0.413,0.0
1069,001069.png,1428.567,1.0,1373.282,0.294,1.0
1070,001070.png,1421.454,5.0,6633.231,0.559,0.0
1071,001071.png,1405.304,2.0,2665.784,0.351,2.0
1072,001072.png,1334.761,8.0,11247.269,0.717,0.0
1073,001073.png,1340.164,1.0,1404.102,0.283,0.0
1074,001074.png,1330.704,8.0,11133.117,0.733,0.0
1075,001075.png,1324.331,3.0,3995.067,0.441,0.0
1076,001076.png,1331.258,9.0,12992.342,1.306,0.0
1077,001077.png,1313.432,1.0,1412.578,0.301,1.0
1078,001078.png,1311.964,4.0,5276.404,0.47,0.0
1079,001079.png,1326.292,8.0,11280.384,0.738,0.0
1080,001080.png,1315.31,1.0,1402.991,0.274,1.0
1081,001081.png,1562.377,7.0,9665.464,0.692,0.0
1082,001082.png,1509.315,,,,0.0
1083,001083.png,1350.041,7.0,9279.081,0.691,0.0
1084,001084.png,1329.451,1.0,1400.67,0.278,0.0
1085,001085.png,1334.217,9.0,12829.549,0.865,0.0
1086,001086.png,1325.654,2.0,2670.127,0.328,0.0
1087,001087.png,1393.52,1.0,1367.425,0.279,0.0
1088,001088.png,1368.247,5.0,6619.644,0.55,0.0
1089,001089.png,1421.113,2.0,2657.629,0.339,1.0
1090,001090.png,1409.37,3.0,3980.571,0.403,2.0
1091,001091.png,1455.703,,,,2.0
1092,001092.png,1380.697,4.0,5307.063,0.475,0.0
1093,001093.png,1363.38,3.0,3974.721,0.426,0.0
1094,001094.png,1364.278,1.0,1369.456,0.271,0.0
1095,001095.png,1413.652,5.0,6634.571,0.529,2.0
1096,001096.png,1343.328,2.0,2654.052,0.371,0.0
1097,001097.png,1422.9,7.0,9598.658,0.653,4.0
1098,001098.png,1434.109,4.0,5327.358,0.544,0.0
1099,001099.png,1406.597,1.0,1396.504,0.279,1.0
1100,001100.png,1391.837,3.0,3999.614,0.429,3.0
1101,001101.png,1412.68,2.0,2695.303,0.355,0.0
1102,001102.png,1410.373,2.0,2693.896,0.371,2.0
1103,001103.png,1358.421,3.0,4015.094,0.411,0.0
1104,001104.png,1319.068,11.0,15859.74,2.332,2.0
1105,001105.png,1341.204,,,,2.0
1106,001106.png,1386.908,3.0,4005.883,0.441,0.0
1107,001107.png,1343.045,13.0,18258.998,3.427,0.0
1108,001108.png,1385.22,7.0,9158.221,0.728,0.0
1109,001109.png,1317.919,5.0,6614.069,0.535,0.0
1110,001110.png,1352.217,6.0,7930.054,0.602,1.0
1111,001111.png,1328.942,2.0,2655.325,0.344,1.0
1112,001112.png,1336.744,8.0,11643.435,1.315,2.0
1113,001113.png,1482.772,6.0,8045.26,0.631,1.0
1114,001114.png,1325.263,3.0,3963.27,0.431,2.0
1115,001115.png,1340.324,7.0,9713.683,0.772,0.0
1116,001116.png,1332.552,2.0,2681.7,0.378,0.0
1117,001117.png,1330.604,2.0,2686.613,0.383,2.0
1118,001118.png,1323.575,5.0,6630.493,0.533,3.0
1119,001119.png,1362.136,1.0,1394.879,0.302,1.0
1120,001120.png,1378.454,3.0,3985.563,0.405,0.0
1121,001121.png,1319.031,3.0,3985.998,0.457,0.0
1122,001122.png,1312.149,5.0,6617.44,0.548,0.0
1123,001123.png,1316.453,2.0,2684.455,0.375,2.0
1124,001124.png,1324.235,5.0,6637.906,0.538,0.0
1125,001125.png,1323.778,11.0,15948.218,2.043,0.0
1126,001126.png,1325.128,1.0,1440.663,0.285,1.0
1127,001127.png,1319.11,,,,1.0
1128,001128.png,1314.173,,,,1.0
1129,001129.png,1331.684,4.0,5284.947,0.499,4.0
1130,001130.png,1329.369,6.0,7902.8,0.591,0.0
1131,001131.png,1323.879,8.0,10958.495,0.734,4.0
1132,001132.png,1321.729,2.0,2696.084,0.381,2.0
1133,001133.png,1328.122,8.0,11060.509,0.894,0.0
1134,001134.png,1321.007,1.0,1404.789,0.289,0.0
1135,001135.png,1321.765,6.0,7936.36,0.73,0.0
1136,001136.png,1326.481,4.0,5296.74,0.502,0.0
1137,001137.png,1329.907,4.0,5489.788,0.601,3.0
1138,001138.png,1309.535,,,,3.0
1139,001139.png,1318.752,3.0,4032.02,0.404,0.0
1140,001140.png,2638.968,3.0,4009.338,0.465,3.0
1141,001141.png,1360.006,4.0,7027.51,0.942,0.0
1142,001142.png,1997.338,11.0,16630.008,1.499,0.0
1143,001143.png,2110.456,4.0,733664.37,0.706,2.0
1144,001144.png,1327.485,4.0,5757.284,2.8,4.0
1145,001145.png,1418.682,3.0,238857.762,0.542,0.0
1146,001146.png,1335.189,2.0,2676.48,0.365,0.0
1147,001147.png,1504.987,6.0,59742.585,2.551,5.0
1148,001148.png,1504.098,1.0,1815.191,0.519,0.0
1149,001149.png,1399.905,1.0,3670.452,0.28,0.0
1150,001150.png,1344.584,1.0,9321.672,1.61,0.0
1151,001151.png,1450.269,7.0,44512.397,2.569,0.0
1152,001152.png,1406.969,2.0,17469.05,0.335,0.0
1153,001153.png,1382.033,2.0,2679.839,0.362,1.0
1154,001154.png,1442.483,,,,1.0
1155,001155.png,1441.942,1.0,1402.573,0.286,1.0
1156,001156.png,1376.292,1.0,1375.14,0.267,0.0
1157,001157.png,1373.093,7.0,176510.844,0.783,0.0
1158,001158.png,1404.944,5.0,36203.617,0.622,3.0
1159,001159.png,1497.633,4.0,5577.536,0.47,0.0
1160,001160.png,1374.424,4.0,106564.691,0.502,2.0
1161,001161.png,1447.525,5.0,8281.84,3.308,0.0
1162,001162.png,1951.194,8.0,261076.659,0.889,1.0
1163,001163.png,2271.305,1.0,1413.28,0.286,1.0
1164,001164.png,3013.743,10.0,257385.065,1.399,1.0
1165,001165.png,1829.922,2.0,3007.407,0.349,1.0
1166,001166.png,1498.111,6.0,64038.905,0.6,0.0
1167,001167.png,1701.46,4.0,56158.131,0.465,4.0
1168,001168.png,1574.345,5.0,7889.924,0.527,2.0
1169,001169.png,1531.341,,,,2.0
1170,001170.png,1405.705,2.0,11495.425,2.038,0.0
1171,001171.png,1578.908,8.0,150302.311,2.417,3.0
1172,001172.png,1633.657,3.0,4256.357,0.459,0.0
1173,001173.png,1392.422,1.0,1446.014,0.307,0.0
1174,001174.png,1571.745,2.0,3233.008,0.328,1.0
1175,001175.png,1564.248,1.0,1397.957,0.267,0.0
1176,001176.png,1512.537,6.0,8753.11,0.614,0.0
1177,001177.png,1509.11,,,,0.0
1178,001178.png,1487.559,7.0,10165.874,0.908,3.0
1179,001179.png,1414.767,2.0,1459927.423,0.37,2.0
1180,001180.png,1338.991,1.0,2746.682,0.288,1.0
1181,001181.png,1327.711,6.0,9230.922,1.098,0.0
1182,001182.png,1326.659,16.0,28104.421,3.714,0.0
1183,001183.png,1328.666,4.0,6631.918,0.487,0.0
1184,001184.png,1317.596,1.0,1392.625,0.288,0.0
1185,001185.png,1309.376,7.0,18808.742,9.799,0.0
1186,001186.png,1324.957,1.0,2194.091,0.44,0.0
1187,001187.png,1332.209,4.0,6141.115,0.498,1.0
1188,001188.png,1315.5,1.0,1411.435,0.278,0.0
1189,001189.png,1430.358,3.0,4094.969,0.424,1.0
1190,001190.png,1421.89,6.0,8711.093,0.608,1.0
1191,001191.png,1427.357,5.0,6836.319,0.623,0.0
1192,001192.png,1424.107,6.0,8444.494,0.712,2.0
1193,001193.png,1318.011,8.0,12403.073,1.367,0.0
1194,001194.png,1323.34,2.0,2894.668,0.362,0.0
1195,001195.png,1500.796,3.0,4021.087,0.41,0.0
1196,001196.png,1403.156,4.0,5373.664,0.547,2.0
1197,001197.png,1374.307,12.0,19005.15,2.373,10.0
1198,001198.png,1549.166,1.0,1433.038,0.297,0.0
1199,001199.png,1389.781,5.0,7955.618,0.624,3.0
1200,001200.png,1425.911,2.0,2746.386,0.348,0.0
1201,001201.png,1454.342,1.0,1380.475,0.273,1.0
1202,001202.png,1331.115,9.0,14193.749,2.094,0.0
1203,001203.png,1394.42,,,,0.0
1204,001204.png,1461.919,6.0,8138.445,0.597,0.0
1205,001205.png,1410.378,2.0,2709.211,0.379,0.0
1206,001206.png,1397.822,3.0,4032.837,0.416,0.0
1207,001207.png,1390.0,9.0,12468.618,1.098,0.0
1208,001208.png,1405.411,4.0,5334.845,0.496,0.0
1209,001209.png,1390.142,3.0,3979.526,0.405,0.0
1210,001210.png,1406.266,2.0,2665.397,1.203,1.0
1211,001211.png,1563.502,8.0,11546.686,0.756,0.0
1212,001212.png,1405.027,2.0,2679.647,0.374,0.0
1213,001213.png,1319.627,2.0,2652.293,0.343,1.0
1214,001214.png,1407.99,5.0,6650.087,0.621,5.0
1215,001215.png,1388.493,,,,5.0
1216,001216.png,1341.493,5.0,6639.127,0.548,0.0
1217,001217.png,1320.282,,,,0.0
1218,001218.png,1389.576,2.0,2654.331,0.396,0.0
1219,001219.png,1375.397,7.0,9985.839,0.813,1.0
1220,001220.png,1378.016,6.0,8305.338,0.637,5.0
1221,001221.png,1319.682,,,,5.0
1222,001222.png,1306.409,4.0,5313.944,0.562,0.0
1223,001223.png,1303.574,6.0,8307.71,0.618,2.0
1224,001224.png,1325.206,3.0,3996.757,0.409,2.0
1225,001225.png,1391.061,12.0,17042.478,2.317,0.0
1226,001226.png,1372.332,1.0,1544.631,0.408,0.0
1227,001227.png,1403.002,3.0,4233.761,0.455,0.0
1228,001228.png,1335.848,6.0,9372.655,1.2,1.0
1229,001229.png,1353.54,3.0,4203.16,0.725,0.0
1230,001230.png,1308.109,9.0,12861.789,1.674,1.0
1231,001231.png,1317.288,8.0,11080.004,0.741,0.0
1232,001232.png,1315.027,2.0,2817.033,0.374,0.0
1233,001233.png,1320.21,8.0,11841.835,1.318,5.0
1234,001234.png,1827.518,1.0,1393.47,0.301,1.0
1235,001235.png,1617.571,,,,1.0
1236,001236.png,1538.441,8.0,11922.304,1.338,0.0
1237,001237.png,1472.758,1.0,1527.204,0.283,0.0
1238,001238.png,1467.099,2.0,2659.849,0.338,1.0
1239,001239.png,1506.992,6.0,8701.96,0.829,0.0
1240,001240.png,1550.164,1.0,1399.853,0.291,0.0
1241,001241.png,1544.044,1.0,1379.089,0.3,0.0
1242,001242.png,1569.903,2.0,2681.178,0.342,1.0
1243,001243.png,1496.46,12.0,18634.588,2.886,1.0
1244,001244.png,2059.448,,,,1.0
1245,001245.png,2015.686,11.0,15668.72,1.803,0.0
1246,001246.png,1543.436,16.0,23812.853,2.366,0.0
1247,001247.png,1701.736,3.0,4248.848,0.423,1.0
1248,001248.png,1630.468,8.0,11019.249,0.74,0.0
1249,001249.png,1464.587,,,,0.0
1250,001250.png,1478.704,3.0,3993.446,1.546,3.0
1251,001251.png,1415.479,,,,3.0
1252,001252.png,1452.257,1.0,1400.166,0.447,1.0
1253,001253.png,1452.442,2.0,2673.695,0.357,0.0
1254,001254.png,1419.773,7.0,10122.387,0.694,0.0
1255,001255.png,1447.949,5.0,6717.625,0.62,0.0
1256,001256.png,1482.038,6.0,8332.884,0.611,0.0
1257,001257.png,1385.007,,,,0.0
1258,001258.png,1513.634,5.0,6645.403,0.535,1.0
1259,001259.png,1426.448,1.0,1383.2,0.286,1.0
1260,001260.png,1636.907,5.0,6693.316,0.583,0.0
1261,001261.png,1661.748,1.0,1379.2,0.282,0.0
1262,001262.png,1318.628,3.0,4005.457,0.431,1.0
1263,001263.png,1517.815,3.0,3994.757,0.457,0.0
1264,001264.png,1437.302,2.0,2688.0,0.355,0.0
1265,001265.png,1432.085,1.0,1381.068,0.291,1.0
1266,001266.png,1368.477,7.0,9983.396,0.689,4.0
1267,001267.png,1430.188,9.0,12851.585,0.798,0.0
1268,001268.png,1476.218,2.0,2686.812,0.372,2.0
1269,001269.png,1556.206,2.0,2674.782,0.351,2.0
1270,001270.png,1435.104,3.0,3962.405,0.414,0.0
1271,001271.png,1426.694,6.0,7933.488,0.62,6.0
1272,001272.png,1445.458,3.0,3980.392,0.453,1.0
1273,001273.png,1401.52,12.0,17303.363,1.006,4.0
1274,001274.png,1364.975,2.0,2676.497,0.345,0.0
1275,001275.png,1493.986,8.0,11275.843,0.866,0.0
1276,001276.png,1371.132,4.0,5400.981,0.731,0.0
1277,001277.png,1601.19,4.0,5296.495,0.484,2.0
1278,001278.png,1500.218,12.0,16717.407,1.083,0.0
1279,001279.png,1464.285,,,,0.0
1280,001280.png,2837.184,3.0,4035.503,0.542,0.0
1281,001281.png,2657.781,7.0,9877.856,0.701,7.0
1282,001282.png,2821.39,,,,7.0
1283,001283.png,1769.06,3.0,4054.357,0.477,3.0
1284,001284.png,1578.453,,,,3.0
1285,001285.png,1317.544,6.0,9276.613,0.781,1.0
1286,001286.png,1318.843,4.0,5540.363,0.485,1.0
1287,001287.png,1449.289,1.0,1396.667,0.292,0.0
1288,001288.png,1724.059,4.0,5754.785,0.486,4.0
1289,001289.png,1953.359,9.0,12773.381,1.331,0.0
1290,001290.png,2341.618,,,,0.0
1291,001291.png,2432.855,6.0,7935.425,0.656,0.0
1292,001292.png,1984.947,10.0,14041.967,0.886,8.0
1293,001293.png,1822.211,8.0,10939.462,0.833,0.0
1294,001294.png,1461.837,4.0,5312.646,0.531,0.0
1295,001295.png,1506.18,3.0,3991.522,0.459,3.0
1296,001296.png,1521.434,7.0,9932.409,0.796,0.0
1297,001297.png,1603.13,,,,0.0
1298,001298.png,1473.259,5.0,6683.684,0.55,1.0
1299,001299.png,1486.536,1.0,1435.012,0.32,1.0
1300,001300.png,1423.223,6.0,9307.599,0.789,0.0
1301,001301.png,1382.822,4.0,5594.571,0.493,0.0
1302,001302.png,1354.317,11.0,17100.052,2.078,2.0
1303,001303.png,1571.661,2.0,3089.683,0.385,2.0
1304,001304.png,2635.955,5.0,6988.027,0.544,1.0
1305,001305.png,1885.078,5.0,6814.018,0.607,0.0
1306,001306.png,2361.779,5.0,6809.51,0.554,0.0
1307,001307.png,2222.175,3.0,4040.621,0.428,2.0
1308,001308.png,2597.439,2.0,2855.344,0.375,0.0
1309,001309.png,2390.987,2.0,2998.074,0.345,2.0
1310,001310.png,2396.724,1.0,1417.872,0.296,0.0
1311,001311.png,1896.264,4.0,6080.687,0.941,0.0
1312,001312.png,1489.16,3.0,7055.338,1.714,0.0
1313,001313.png,1490.333,1.0,2052.457,0.521,0.0
1314,001314.png,1468.83,1.0,1847.631,0.444,0.0
1315,001315.png,1415.906,2.0,3202.373,0.358,2.0
1316,001316.png,1343.111,,,,2.0
1317,001317.png,1326.231,1.0,1495.694,0.294,1.0
1318,001318.png,1331.931,2.0,3075.076,0.384,2.0
1319,001319.png,1328.494,5.0,6979.048,0.551,4.0
1320,001320.png,1460.653,1.0,1417.159,0.3,0.0
1321,001321.png,1367.379,14.0,21794.096,4.037,0.0
1322,001322.png,1398.712,2.0,2778.713,0.336,0.0
1323,001323.png,1596.49,3.0,4020.657,0.412,0.0
1324,001324.png,1483.166,1.0,1375.938,0.275,0.0
1325,001325.png,1353.012,8.0,13613.355,1.281,8.0
1326,001326.png,1373.729,2.0,3017.623,0.344,1.0
1327,001327.png,1391.961,7.0,11221.659,1.189,0.0
1328,001328.png,1341.594,5.0,6980.399,0.652,5.0
1329,001329.png,1350.337,,,,5.0
1330,001330.png,1338.694,8.0,11711.711,0.757,0.0
1331,001331.png,1349.792,8.0,13260.998,0.797,6.0
1332,001332.png,1917.741,1.0,1453.701,0.298,0.0
1333,001333.png,1328.124,,,,0.0
1334,001334.png,1317.285,10.0,16066.103,2.061,0.0
1335,001335.png,1317.688,4.0,5586.461,0.548,0.0
1336,001336.png,1314.167,4.0,5528.027,0.481,2.0
1337,001337.png,1309.796,3.0,4336.7,0.496,1.0
1338,001338.png,1315.151,4.0,6048.806,0.475,0.0
1339,001339.png,1317.366,2.0,2802.511,0.351,0.0
1340,001340.png,1324.207,11.0,18060.571,2.112,0.0
1341,001341.png,1320.28,14.0,21746.07,2.595,1.0
1342,001342.png,1313.16,2.0,2821.422,0.349,0.0
1343,001343.png,1308.909,4.0,5506.464,0.502,0.0
1344,001344.png,1312.381,6.0,8282.093,0.613,0.0
1345,001345.png,1306.556,7.0,11005.43,0.738,0.0
1346,001346.png,1312.034,,,,0.0
1347,001347.png,1310.46,21.0,36337.218,5.083,3.0
1348,001348.png,1314.831,3.0,4232.671,0.416,0.0
1349,001349.png,1309.469,,,,0.0
1350,001350.png,1306.255,,,,0.0
1351,001351.png,1304.628,2.0,2816.014,0.356,2.0
1352,001352.png,1320.201,1.0,1439.83,0.271,0.0
1353,001353.png,1315.553,3.0,4101.388,0.411,0.0
1354,001354.png,1321.156,7.0,11068.914,1.171,0.0
1355,001355.png,1310.299,4.0,5897.776,0.844,4.0
1356,001356.png,1348.646,8.0,12535.848,1.385,0.0
1357,001357.png,1312.995,4.0,5601.515,0.599,0.0
1358,001358.png,1334.162,3.0,4206.426,0.472,0.0
1359,001359.png,1317.234,2.0,2751.874,0.359,0.0
1360,001360.png,1303.189,3.0,4227.784,0.459,3.0
1361,001361.png,1550.179,6.0,8997.068,0.611,0.0
1362,001362.png,1317.629,,,,0.0
1363,001363.png,1312.321,3.0,4199.62,0.468,3.0
1364,001364.png,1320.174,2.0,2877.359,0.702,2.0
1365,001365.png,1314.264,11.0,17036.437,3.085,0.0
1366,001366.png,1327.385,5.0,6735.529,0.539,0.0
1367,001367.png,1308.715,,,,0.0
1368,001368.png,1301.56,1.0,1367.094,0.309,1.0
1369,001369.png,1321.448,1.0,1428.996,0.355,0.0
1370,001370.png,1314.534,5.0,6911.113,0.557,0.0
1371,001371.png,1315.512,,,,0.0
1372,001372.png,1321.731,8.0,11422.851,0.753,0.0
1373,001373.png,1317.092,2.0,2829.431,0.374,0.0
1374,001374.png,1316.433,5.0,7230.859,0.589,5.0
1375,001375.png,1311.411,1.0,1453.718,0.28,1.0
1376,001376.png,1507.954,8.0,11796.18,0.888,0.0
1377,001377.png,1330.608,8.0,11190.375,0.787,0.0
1378,001378.png,1309.083,1.0,1394.668,0.291,1.0
1379,001379.png,1318.457,3.0,4047.344,0.481,0.0
1380,001380.png,1310.133,2.0,2803.18,0.409,1.0
1381,001381.png,1308.096,5.0,6781.438,0.545,0.0
1382,001382.png,1314.05,1.0,1379.134,0.282,0.0
1383,001383.png,1321.62,9.0,13032.551,0.874,0.0
1384,001384.png,1311.519,,,,0.0
1385,001385.png,1316.334,1.0,1398.367,0.286,0.0
1386,001386.png,1311.965,9.0,12601.226,1.322,0.0
1387,001387.png,1299.187,,,,0.0
1388,001388.png,1314.8,9.0,12489.759,0.801,4.0
1389,001389.png,1324.478,11.0,15432.225,2.515,0.0
1390,001390.png,1321.238,2.0,2687.601,0.351,0.0
1391,001391.png,1310.351,3.0,3960.736,0.414,1.0
1392,001392.png,1314.531,2.0,2651.534,0.344,0.0
1393,001393.png,1313.93,2.0,2645.551,0.381,2.0
1394,001394.png,1310.562,,,,2.0
1395,001395.png,1311.543,3.0,3967.669,0.425,0.0
1396,001396.png,1316.916,9.0,12393.311,0.884,0.0
1397,001397.png,1314.236,7.0,9616.497,0.682,6.0
1398,001398.png,1313.314,6.0,7989.843,0.621,6.0
1399,001399.png,1314.365,2.0,2679.643,0.382,2.0
1400,001400.png,1313.999,4.0,5363.103,0.531,1.0
1401,001401.png,1312.331,2.0,2687.354,0.361,1.0
1402,001402.png,1303.648,4.0,5334.582,0.489,4.0
1403,001403.png,1320.8,5.0,6666.832,0.66,0.0
1404,001404.png,1388.497,,,,0.0
1405,001405.png,1316.307,1.0,1395.194,0.292,1.0
1406,001406.png,1310.855,3.0,4010.05,0.426,1.0
1407,001407.png,1316.889,1.0,1379.227,0.278,1.0
1408,001408.png,1317.506,8.0,11744.143,0.827,4.0
1409,001409.png,1314.42,,,,4.0
1410,001410.png,1312.93,,,,4.0
1411,001411.png,1322.442,,,,4.0
1412,001412.png,1322.779,12.0,17891.931,1.047,0.0
1413,001413.png,1323.27,3.0,4117.801,0.446,0.0
1414,001414.png,1327.67,6.0,8916.017,0.67,4.0
1415,001415.png,1319.452,19.0,30064.891,4.693,0.0
1416,001416.png,1315.61,1.0,1457.503,0.289,1.0
1417,001417.png,1310.152,4.0,5391.454,0.478,3.0
1418,001418.png,1305.422,,,,3.0
1419,001419.png,1305.029,6.0,8230.246,0.599,0.0
1420,001420.png,1322.642,8.0,11053.639,0.849,0.0
1421,001421.png,1314.758,4.0,5287.34,0.474,4.0
1422,001422.png,1313.644,10.0,13976.803,1.332,0.0
1423,001423.png,1311.619,1.0,1382.656,0.282,1.0
1424,001424.png,1311.185,5.0,6659.013,0.534,3.0
1425,001425.png,1314.876,4.0,5315.358,0.533,2.0
1426,001426.png,1308.593,4.0,5310.51,0.537,1.0
1427,001427.png,1304.174,1.0,1376.125,0.29,0.0
1428,001428.png,1318.508,7.0,9537.414,0.699,0.0
1429,001429.png,1315.036,9.0,12507.988,1.193,0.0
1430,001430.png,1311.158,,,,0.0
1431,001431.png,1316.368,1.0,1381.57,0.287,0.0
1432,001432.png,1324.468,11.0,15406.684,1.747,1.0
1433,001433.png,1333.583,4.0,5292.513,0.501,3.0
1434,001434.png,1329.4,10.0,15200.505,2.157,0.0
1435,001435.png,1310.318,7.0,9853.415,0.81,0.0
